1403636587.413555384 -0.037440 -0.080817 -0.075717 0.904396 0.068871 0.413137 -0.081501
1403636587.513555527 -0.026251 -0.105836 -0.077095 0.905750 0.064126 0.410891 -0.081688
1403636587.613555431 -0.014859 -0.137360 -0.077720 0.906251 0.059300 0.410595 -0.081267
1403636587.713555574 -0.001834 -0.172459 -0.077048 0.904441 0.052783 0.415581 -0.080581
1403636587.813555479 0.011350 -0.208445 -0.076442 0.902322 0.044747 0.421393 -0.078997
1403636587.913555384 0.022743 -0.243243 -0.079197 0.902936 0.038462 0.421182 -0.076377
1403636588.013555527 0.031953 -0.275386 -0.084694 0.907376 0.032899 0.413326 -0.068909
1403636588.113555431 0.039479 -0.301273 -0.091221 0.911114 0.028017 0.405785 -0.066522
1403636588.213555574 0.044960 -0.320755 -0.096831 0.912004 0.028447 0.403841 -0.065963
1403636588.713555574 0.031194 -0.297487 -0.094765 0.909136 0.029445 0.408987 -0.073031
1403636588.813555479 0.019689 -0.271808 -0.092343 0.910033 0.033991 0.406144 -0.075712
1403636588.913555384 0.007086 -0.239428 -0.089619 0.909940 0.037378 0.405206 -0.080122
1403636589.013555527 -0.007632 -0.202256 -0.084197 0.908372 0.042188 0.407488 -0.083865
1403636589.113555431 -0.023704 -0.161979 -0.076538 0.905544 0.048168 0.412301 -0.087622
1403636589.213555574 -0.038930 -0.119248 -0.067672 0.903439 0.052402 0.415630 -0.091121
1403636589.313555479 -0.056161 -0.073839 -0.060587 0.903534 0.057842 0.414189 -0.093424
1403636589.413555384 -0.072483 -0.027764 -0.056637 0.904634 0.063851 0.410522 -0.095039
1403636589.513555527 -0.088096 0.018300 -0.053994 0.904124 0.067102 0.411105 -0.095134
1403636589.613555431 -0.104468 0.063722 -0.051643 0.902565 0.069991 0.413534 -0.097295
1403636589.713555574 -0.119828 0.108505 -0.050450 0.901503 0.072574 0.415315 -0.097669
1403636589.813555479 -0.133600 0.151441 -0.052251 0.901868 0.077132 0.412874 -0.101096
1403636589.913555384 -0.145208 0.188261 -0.056001 0.903816 0.083027 0.406649 -0.104211
1403636590.013555527 -0.154312 0.219220 -0.059853 0.903710 0.086801 0.404734 -0.109380
1403636590.113555431 -0.160523 0.241128 -0.059912 0.900712 0.089307 0.410130 -0.111967
1403636590.213555574 -0.163002 0.252100 -0.059357 0.898357 0.089594 0.415257 -0.111754
1403636590.413555384 -0.161576 0.235412 -0.057631 0.900457 0.086173 0.414791 -0.098487
1403636590.513555527 -0.158624 0.209529 -0.055237 0.900772 0.081824 0.416952 -0.089803
1403636590.613555431 -0.153623 0.175457 -0.051757 0.900232 0.077523 0.420613 -0.081592
1403636590.713555574 -0.146839 0.136792 -0.050334 0.900733 0.072419 0.421738 -0.074653
1403636590.813555479 -0.137920 0.094921 -0.051147 0.903156 0.066762 0.418032 -0.071416
1403636590.913555384 -0.126867 0.050155 -0.053991 0.905976 0.062201 0.412881 -0.069761
1403636591.013555527 -0.115302 0.004575 -0.056632 0.906695 0.060269 0.411876 -0.068041
1403636591.113555431 -0.102463 -0.038763 -0.059023 0.906040 0.059590 0.413036 -0.070302
1403636591.213555574 -0.090168 -0.079031 -0.061170 0.906499 0.056744 0.412289 -0.071121
1403636591.313555479 -0.079469 -0.114353 -0.065093 0.907933 0.053731 0.409858 -0.069185
1403636591.413555384 -0.070990 -0.141417 -0.071290 0.909082 0.049408 0.408275 -0.066636
1403636591.513555527 -0.060090 -0.161030 -0.080098 0.908923 0.045919 0.409361 -0.064605
1403636591.613555431 -0.053827 -0.175960 -0.086854 0.905456 0.036236 0.419240 -0.055439
1403636591.713555574 -0.045512 -0.184367 -0.092400 0.897297 0.028783 0.437890 -0.047759
1403636591.813555479 -0.038502 -0.189533 -0.093410 0.887997 0.022884 0.457480 -0.040606
1403636591.913555384 -0.031732 -0.193632 -0.092586 0.881579 0.015958 0.470305 -0.037107
1403636592.013555527 -0.023166 -0.199242 -0.092703 0.883347 0.006624 0.467289 -0.035983
1403636592.113555431 -0.007117 -0.208156 -0.094067 0.886992 -0.005035 0.460554 -0.033320
1403636592.213555574 0.013665 -0.217744 -0.095962 0.891258 -0.014102 0.452238 -0.030666
1403636592.313555479 0.037728 -0.223825 -0.096976 0.895224 -0.016182 0.444266 -0.030642
1403636592.413555384 0.065634 -0.221710 -0.097375 0.897916 -0.014307 0.438287 -0.038041
1403636592.513555527 0.095020 -0.209732 -0.095226 0.896703 -0.004729 0.440046 -0.047562
1403636592.613555431 0.123182 -0.188150 -0.092688 0.891815 0.010971 0.448580 -0.057627
1403636592.713555574 0.147322 -0.157726 -0.091417 0.887881 0.029674 0.454128 -0.067485
1403636592.813555479 0.168250 -0.117779 -0.092107 0.885814 0.051150 0.453531 -0.083821
1403636592.913555384 0.165817 -0.068208 -0.090410 0.885109 0.073555 0.447771 -0.103309
1403636593.013555527 0.152350 -0.013576 -0.089953 0.884505 0.095554 0.440473 -0.120431
1403636593.113555431 0.123712 0.043076 -0.088095 0.882894 0.117469 0.434591 -0.133533
1403636593.213555574 0.082647 0.097105 -0.085792 0.880652 0.131540 0.430479 -0.147776
1403636593.313555479 0.032568 0.143014 -0.083190 0.879598 0.139761 0.425603 -0.160114
1403636593.413555384 -0.019953 0.172983 -0.083322 0.880984 0.143966 0.420942 -0.161083
1403636593.513555527 -0.072485 0.183570 -0.086502 0.883657 0.141327 0.418699 -0.154491
1403636593.613555431 -0.120958 0.177353 -0.092250 0.888772 0.129413 0.414268 -0.147371
1403636593.713555574 -0.165319 0.155693 -0.098761 0.895925 0.110265 0.407541 -0.138092
1403636593.813555479 -0.202527 0.119617 -0.104290 0.902204 0.081591 0.405989 -0.120594
1403636593.913555384 -0.232091 0.072375 -0.105965 0.903481 0.046408 0.414326 -0.099512
1403636594.013555527 -0.252161 0.018418 -0.104146 0.901291 0.011777 0.426518 -0.074957
1403636594.113555431 -0.259920 -0.037930 -0.100992 0.899423 -0.020496 0.433555 -0.051458
1403636594.213555574 -0.251847 -0.093399 -0.099773 0.899414 -0.046421 0.433426 -0.032278
1403636594.313555479 -0.226385 -0.145795 -0.100319 0.899488 -0.061265 0.432330 -0.016116
1403636594.413555384 -0.185035 -0.193492 -0.101341 0.897884 -0.067042 0.435083 -0.003523
1403636594.513555527 -0.135101 -0.234526 -0.101158 0.893457 -0.065038 0.444397 0.003987
1403636594.613555431 -0.081613 -0.258819 -0.102107 0.888660 -0.064472 0.454010 0.001020
1403636594.713555574 -0.035669 -0.259915 -0.102096 0.885942 -0.061483 0.459677 -0.004974
1403636594.813555479 0.001340 -0.236024 -0.103622 0.884614 -0.046879 0.463669 -0.016513
1403636594.913555384 0.028474 -0.187024 -0.105710 0.882852 -0.022163 0.468098 -0.031060
1403636595.013555527 0.038997 -0.118102 -0.106812 0.880617 0.011502 0.470802 -0.052230
1403636595.113555431 0.023312 -0.038112 -0.103924 0.879586 0.047257 0.467197 -0.076300
1403636595.213555574 0.005935 0.035643 -0.105985 0.878867 0.077659 0.459732 -0.101040
1403636595.313555479 -0.009658 0.095053 -0.111678 0.877563 0.102792 0.452174 -0.121884
1403636595.413555384 -0.039969 0.132221 -0.114187 0.876492 0.118300 0.447282 -0.133063
1403636595.513555527 -0.069586 0.141821 -0.116885 0.877166 0.123783 0.443248 -0.137070
1403636595.613555431 -0.095081 0.123779 -0.121284 0.879408 0.125515 0.438826 -0.135350
1403636595.713555574 -0.116866 0.083695 -0.126891 0.882740 0.118536 0.436900 -0.125849
1403636595.813555479 -0.135449 0.027902 -0.133559 0.886138 0.103225 0.439179 -0.105950
1403636595.913555384 -0.151898 -0.033572 -0.141299 0.889590 0.079985 0.441859 -0.083617
1403636596.013555527 -0.171750 -0.090318 -0.146823 0.893918 0.055282 0.440405 -0.062431
1403636596.113555431 -0.198017 -0.130932 -0.150070 0.897754 0.030908 0.437080 -0.045209
1403636596.213555574 -0.227925 -0.145305 -0.149933 0.898944 0.015224 0.436162 -0.037831
1403636596.313555479 -0.261113 -0.132815 -0.144274 0.897796 0.006956 0.438639 -0.038843
1403636596.413555384 -0.301041 -0.105821 -0.133383 0.895607 0.005478 0.443191 -0.037947
1403636596.513555527 -0.341047 -0.074813 -0.122702 0.892809 0.010669 0.448743 -0.037518
1403636596.613555431 -0.372587 -0.046469 -0.114771 0.891655 0.015723 0.450977 -0.036375
1403636596.713555574 -0.390174 -0.025290 -0.111690 0.892758 0.017718 0.448704 -0.036529
1403636596.913555384 -0.364394 -0.014042 -0.114984 0.888584 0.025895 0.456874 -0.031835
1403636597.013555527 -0.317087 -0.019443 -0.119277 0.889607 0.027745 0.455045 -0.027646
1403636597.113555431 -0.255685 -0.026738 -0.124842 0.894633 0.030319 0.444867 -0.028399
1403636597.213555574 -0.185883 -0.033814 -0.126828 0.897771 0.040330 0.437235 -0.034740
1403636597.313555479 -0.112750 -0.038115 -0.123741 0.896588 0.054143 0.437527 -0.042052
1403636597.413555384 -0.040720 -0.036247 -0.119969 0.893378 0.069331 0.441062 -0.050329
1403636597.513555527 0.021366 -0.028555 -0.118174 0.889743 0.087470 0.444022 -0.059579
1403636597.613555431 0.064427 -0.013159 -0.119394 0.884358 0.103723 0.448700 -0.076297
1403636597.713555574 0.085063 0.008486 -0.123628 0.877707 0.118197 0.454712 -0.094324
1403636597.813555479 0.073688 0.029837 -0.124490 0.871629 0.129912 0.460736 -0.105398
1403636597.913555384 0.047246 0.045169 -0.126890 0.867700 0.140942 0.464243 -0.108220
1403636598.013555527 0.013821 0.052149 -0.132246 0.867831 0.149086 0.461784 -0.106766
1403636598.113555431 -0.032272 0.051368 -0.136851 0.872405 0.150322 0.452933 -0.105665
1403636598.213555574 -0.076269 0.044689 -0.145616 0.880998 0.149096 0.437817 -0.099642
1403636598.313555479 -0.105593 0.033713 -0.158981 0.889085 0.148470 0.423268 -0.091260
1403636598.413555384 -0.114586 0.020801 -0.173810 0.892889 0.146100 0.418074 -0.081355
1403636598.513555527 -0.107646 0.010925 -0.187941 0.891875 0.145697 0.421040 -0.077824
1403636598.613555431 -0.081742 0.004095 -0.200534 0.885755 0.148395 0.431781 -0.083552
1403636598.713555574 -0.045217 -0.000064 -0.214380 0.876625 0.153082 0.446447 -0.093699
1403636598.813555479 -0.012728 -0.001936 -0.232249 0.864707 0.157426 0.464874 -0.106728
1403636598.913555384 0.018072 -0.004164 -0.253808 0.853548 0.156119 0.483734 -0.114387
1403636599.013555527 0.043015 -0.007056 -0.277151 0.844727 0.156279 0.498618 -0.115730
1403636599.113555431 0.060660 -0.007609 -0.295593 0.834739 0.155339 0.513423 -0.124411
1403636599.213555574 0.075203 -0.007928 -0.306853 0.818894 0.153686 0.536799 -0.132816
1403636599.313555479 0.088383 -0.007103 -0.314972 0.802975 0.147592 0.560691 -0.138104
1403636599.413555384 0.094317 -0.010810 -0.322461 0.794769 0.143687 0.573862 -0.135565
1403636599.513555527 0.098247 -0.003514 -0.336073 0.795481 0.139030 0.575713 -0.128200
1403636599.613555431 0.115118 -0.006848 -0.343090 0.800327 0.133445 0.571297 -0.123647
1403636599.713555574 0.119181 -0.007411 -0.348031 0.801408 0.131505 0.570670 -0.121603
1403636599.813555479 0.120972 -0.010538 -0.350946 0.791165 0.130787 0.584504 -0.123725
1403636600.113555431 0.122943 -0.014484 -0.354483 0.785987 0.122309 0.591759 -0.130711
1403636624.413555384 0.126941 -0.020439 -0.356350 0.793488 0.119020 0.583592 -0.125022
1403636624.513555527 0.124614 -0.026958 -0.354062 0.799431 0.117545 0.576354 -0.122102
1403636624.613555431 0.121894 -0.035413 -0.354786 0.802039 0.117461 0.573545 -0.118251
1403636624.713555574 0.120137 -0.044816 -0.355155 0.800470 0.120729 0.576239 -0.112346
1403636624.813555479 0.114139 -0.060845 -0.357279 0.800359 0.126999 0.576607 -0.104023
1403636624.913555384 0.105222 -0.078994 -0.351828 0.805374 0.137241 0.569439 -0.090974
1403636625.013555527 0.095369 -0.095197 -0.338648 0.811465 0.146051 0.560234 -0.079571
1403636625.113555431 0.086604 -0.105983 -0.318184 0.817616 0.149428 0.550872 -0.075596
1403636625.213555574 0.083544 -0.108906 -0.293858 0.818959 0.144660 0.549085 -0.082981
1403636625.313555479 0.069250 -0.121025 -0.261774 0.815093 0.140991 0.554729 -0.089565
1403636625.713555574 0.093587 -0.105768 -0.262625 0.814675 0.144503 0.553805 -0.093398
1403636625.813555479 0.111373 -0.092174 -0.240633 0.808716 0.144312 0.562138 -0.095676
1403636625.913555384 0.121497 -0.085063 -0.196726 0.803376 0.142408 0.569580 -0.099421
1403636626.013555527 0.134222 -0.078812 -0.143280 0.800424 0.141399 0.573516 -0.102013
1403636626.113555431 0.149597 -0.060909 -0.106456 0.799996 0.136106 0.573842 -0.110395
1403636626.213555574 0.160087 -0.053616 -0.062987 0.799894 0.130644 0.573562 -0.118863
1403636626.313555479 0.171640 -0.047850 -0.034487 0.799834 0.128690 0.573334 -0.122447
1403636626.513555527 0.190144 -0.051716 -0.013717 0.796152 0.133754 0.578483 -0.116657
1403636626.613555431 0.197242 -0.058457 -0.009498 0.791256 0.138488 0.584970 -0.112001
1403636626.913555384 0.197463 -0.089215 -0.026569 0.796514 0.146692 0.576336 -0.109009
1403636627.013555527 0.191366 -0.101404 -0.038540 0.801592 0.148632 0.569128 -0.107017
1403636627.113555431 0.185695 -0.113634 -0.048263 0.806558 0.149872 0.562028 -0.105483
1403636627.313555479 0.176630 -0.134723 -0.034009 0.800024 0.149230 0.570927 -0.108320
1403636627.513555527 0.167765 -0.154483 0.011888 0.799785 0.144431 0.571966 -0.111079
1403636627.613555431 0.162110 -0.168883 0.029579 0.802354 0.137470 0.570865 -0.106973
1403636627.713555574 0.154577 -0.184749 0.028531 0.807891 0.131347 0.565635 -0.100583
1403636627.813555479 0.149944 -0.199536 0.017586 0.815793 0.123300 0.557662 -0.091055
1403636627.913555384 0.150495 -0.216434 0.004693 0.822863 0.114960 0.550536 -0.081176
1403636628.013555527 0.153851 -0.229435 0.000955 0.825642 0.109004 0.548660 -0.073520
1403636628.113555431 0.154684 -0.244917 0.018999 0.821425 0.103219 0.556426 -0.070686
1403636628.213555574 0.175587 -0.249648 0.029339 0.812064 0.096796 0.570824 -0.073093
1403636628.313555479 0.188200 -0.257733 0.053252 0.806674 0.089668 0.578710 -0.079565
1403636628.513555527 0.216434 -0.277402 0.093454 0.806007 0.084988 0.579410 -0.086101
1403636628.813555479 0.250043 -0.339893 0.116519 0.810523 0.085888 0.574109 -0.077935
1403636628.913555384 0.258761 -0.370824 0.114499 0.815899 0.083339 0.567996 -0.068881
1403636629.013555527 0.274102 -0.390274 0.118181 0.819931 0.080746 0.563143 -0.063741
1403636629.113555431 0.291863 -0.420406 0.134574 0.821442 0.077760 0.561781 -0.059913
1403636629.213555574 0.300872 -0.448256 0.145240 0.821720 0.070298 0.562822 -0.055373
1403636629.313555479 0.320654 -0.477238 0.152883 0.820122 0.061531 0.566455 -0.052365
1403636629.413555384 0.346311 -0.500041 0.152770 0.817654 0.052298 0.570801 -0.053782
1403636629.513555527 0.370475 -0.531860 0.152397 0.815193 0.038889 0.575334 -0.054203
1403636629.613555431 0.394365 -0.565396 0.137898 0.817870 0.025495 0.572944 -0.046634
1403636629.713555574 0.419645 -0.609046 0.112491 0.824074 0.011925 0.565399 -0.032934
1403636629.813555479 0.448099 -0.637140 0.092339 0.828553 -0.004009 0.559626 -0.017390
1403636629.913555384 0.481078 -0.674272 0.066247 0.830679 -0.021218 0.556333 -0.003998
1403636630.013555527 0.510162 -0.718203 0.041847 0.830618 -0.033851 0.555782 0.005874
1403636630.113555431 0.548635 -0.744599 0.037244 0.826656 -0.042233 0.560989 0.012147
1403636630.213555574 0.597327 -0.780180 0.035660 0.818469 -0.047622 0.572344 0.016222
1403636630.313555479 0.645275 -0.811949 0.042782 0.812858 -0.050049 0.580039 0.017648
1403636630.513555527 0.730595 -0.884965 0.068498 0.816668 -0.047895 0.574766 0.020063
1403636630.813555479 0.865116 -0.983091 0.116460 0.820104 -0.037432 0.570632 0.020192
1403636631.113555431 1.015022 -1.075892 0.113146 0.818234 -0.037799 0.573518 0.011943
1403636631.413555384 1.148179 -1.153212 0.089211 0.815242 -0.035943 0.577894 0.011314
1403636631.713555574 1.274617 -1.219872 0.052974 0.816190 -0.029699 0.576837 0.014509
1403636632.113555431 1.446781 -1.320430 0.041966 0.815394 -0.026341 0.577973 0.019654
1403636632.413555384 1.588395 -1.342186 0.024839 0.814407 -0.028655 0.579115 0.023342
1403636632.613555431 1.654905 -1.361306 -0.001267 0.824337 -0.033099 0.565116 0.004080
1403636632.713555574 1.699043 -1.363205 -0.020579 0.827929 -0.025736 0.560163 -0.009404
1403636632.813555479 1.743302 -1.370017 -0.034487 0.828139 -0.008627 0.560040 -0.021574
1403636632.913555384 1.794903 -1.374821 -0.039382 0.823374 0.016926 0.566535 -0.028406
1403636633.013555527 1.845194 -1.384365 -0.037853 0.819394 0.038894 0.570945 -0.033211
1403636633.113555431 1.897929 -1.390574 -0.038106 0.817443 0.054208 0.572142 -0.038760
1403636633.313555479 1.997990 -1.412303 -0.040481 0.817656 0.067571 0.569585 -0.049465
1403636633.513555527 2.110890 -1.413475 -0.076615 0.821874 0.065366 0.562893 -0.058319
1403636633.713555574 2.223531 -1.433241 -0.104202 0.825164 0.060488 0.558805 -0.056415
1403636633.913555384 2.353217 -1.448441 -0.108846 0.824092 0.051348 0.561089 -0.058439
1403636634.113555431 2.490622 -1.469661 -0.109217 0.822553 0.041544 0.563516 -0.064261
1403636634.313555479 2.637026 -1.502369 -0.094896 0.821717 0.050539 0.564908 -0.055741
1403636634.413555384 2.714177 -1.521720 -0.082853 0.816245 0.054950 0.572699 -0.052355
1403636634.513555527 2.791640 -1.539850 -0.077116 0.812365 0.058393 0.577991 -0.050794
1403636634.713555574 2.941432 -1.571597 -0.084547 0.808780 0.070274 0.581515 -0.052687
1403636634.913555384 3.079773 -1.598907 -0.087807 0.812032 0.082629 0.574555 -0.060531
1403636635.113555431 3.215024 -1.619057 -0.072984 0.814300 0.093531 0.569310 -0.063669
1403636635.313555479 3.347399 -1.634341 -0.076408 0.816799 0.095322 0.564603 -0.070542
1403636635.513555527 3.486317 -1.647472 -0.081622 0.818930 0.090318 0.561129 -0.079562
1403636635.713555574 3.628683 -1.665217 -0.061294 0.817523 0.086766 0.563491 -0.081270
1403636635.813555479 3.706291 -1.676537 -0.040187 0.813618 0.081570 0.569135 -0.086362
1403636635.913555384 3.784899 -1.689749 -0.012361 0.813332 0.075917 0.569513 -0.091555
1403636636.113555431 3.943980 -1.727775 0.042266 0.821971 0.081840 0.557931 -0.079873
1403636636.213555574 4.027020 -1.749204 0.070392 0.817881 0.086552 0.564152 -0.072882
1403636636.313555479 4.110374 -1.770907 0.104860 0.810910 0.088977 0.574238 -0.068981
1403636636.413555384 4.191655 -1.790935 0.142174 0.801773 0.089656 0.586954 -0.067876
1403636636.513555527 4.269178 -1.810848 0.172194 0.795733 0.091314 0.595146 -0.065363
1403636636.613555431 4.340254 -1.830281 0.194054 0.794215 0.095935 0.597143 -0.058646
1403636636.813555479 4.465016 -1.862180 0.214734 0.793998 0.106638 0.596945 -0.043039
1403636637.013555527 4.568901 -1.874620 0.205483 0.800104 0.102106 0.588708 -0.053213
1403636637.213555574 4.658810 -1.874274 0.178297 0.808066 0.095161 0.577554 -0.066370
1403636637.413555384 4.742708 -1.868930 0.158754 0.812678 0.096890 0.570524 -0.068340
1403636637.713555574 4.873691 -1.851565 0.189944 0.814893 0.098746 0.566581 -0.071998
1403636637.913555384 4.966638 -1.836620 0.241349 0.810484 0.100458 0.572391 -0.073432
1403636638.113555431 5.059190 -1.820238 0.270498 0.805517 0.100794 0.579016 -0.075656
1403636638.413555384 5.185918 -1.798688 0.237884 0.814916 0.095952 0.565210 -0.085106
1403636638.513555527 5.228372 -1.794376 0.216462 0.825809 0.091985 0.548882 -0.091144
1403636638.713555574 5.326670 -1.792510 0.195758 0.826689 0.098305 0.547831 -0.082474
1403636638.813555479 5.387230 -1.793728 0.200451 0.820898 0.100692 0.556453 -0.079670
1403636638.913555384 5.450947 -1.794681 0.211074 0.816594 0.099030 0.562709 -0.082017
1403636639.013555527 5.515694 -1.796342 0.225621 0.815221 0.094390 0.564459 -0.088838
1403636639.113555431 5.583442 -1.798520 0.237689 0.814956 0.087975 0.564340 -0.098123
1403636639.313555479 5.725588 -1.815759 0.223057 0.816222 0.085532 0.562331 -0.101237
1403636639.413555384 5.801100 -1.832148 0.203234 0.816126 0.093103 0.563092 -0.090540
1403636639.513555527 5.877194 -1.850529 0.178324 0.814691 0.100999 0.565455 -0.079612
1403636639.613555431 5.953694 -1.868951 0.150290 0.811613 0.108935 0.569773 -0.069110
1403636639.713555574 6.029319 -1.885035 0.124668 0.807139 0.109264 0.575977 -0.069563
1403636639.913555384 6.169512 -1.913661 0.093369 0.803030 0.103304 0.581521 -0.079408
1403636640.113555431 6.300307 -1.941118 0.090001 0.801037 0.110691 0.582615 -0.081531
1403636640.213555574 6.364365 -1.955259 0.100079 0.799681 0.118536 0.582208 -0.086570
1403636640.413555384 6.478647 -1.982589 0.121384 0.799174 0.130453 0.579430 -0.092541
1403636640.713555574 6.632650 -2.020111 0.108342 0.798855 0.137880 0.577483 -0.096609
1403636641.113555431 6.809105 -2.056232 0.094319 0.800465 0.139321 0.575073 -0.095589
1403636641.513555527 6.961107 -2.083086 0.043240 0.801073 0.129090 0.575276 -0.103321
1403636641.813555479 7.054849 -2.113424 0.025633 0.800463 0.132268 0.576869 -0.094792
1403636642.013555527 7.112693 -2.131226 0.047882 0.799961 0.124664 0.579981 -0.090239
1403636642.113555431 7.139027 -2.143309 0.062886 0.800042 0.116883 0.582334 -0.084603
1403636642.213555574 7.161920 -2.154932 0.074372 0.799920 0.110953 0.584275 -0.080249
1403636642.413555384 7.199646 -2.177275 0.080187 0.800494 0.095586 0.587240 -0.072264
1403636642.513555527 7.215358 -2.189867 0.075006 0.802041 0.089404 0.586570 -0.068359
1403636642.613555431 7.227577 -2.202147 0.063762 0.806831 0.085462 0.580949 -0.064955
1403636642.713555574 7.239516 -2.214017 0.048375 0.812076 0.082707 0.574258 -0.062608
1403636642.913555384 7.267178 -2.233993 0.028168 0.818190 0.080278 0.565924 -0.062049
1403636643.113555431 7.299235 -2.256193 0.035814 0.813587 0.079082 0.572424 -0.064447
1403636643.613555431 7.404126 -2.317000 0.039911 0.820548 0.081784 0.561751 -0.066695
1403636643.913555384 7.501117 -2.356352 0.090434 0.828605 0.087520 0.549231 -0.064033
1403636644.213555574 7.642877 -2.387495 0.105999 0.827359 0.087254 0.551073 -0.064672
1403636644.313555479 7.700810 -2.394960 0.102615 0.819164 0.078829 0.563008 -0.076014
1403636644.413555384 7.760889 -2.403853 0.093277 0.811747 0.071877 0.573321 -0.084870
1403636644.513555527 7.820464 -2.417669 0.076216 0.806121 0.066384 0.580745 -0.092183
1403636644.713555574 7.935976 -2.462848 0.021068 0.802327 0.069646 0.586367 -0.087147
1403636644.813555479 7.990941 -2.493458 -0.014888 0.801923 0.079853 0.587737 -0.071469
1403636644.913555384 8.043252 -2.525270 -0.054240 0.804436 0.083934 0.584700 -0.062961
1403636645.013555527 8.091362 -2.555933 -0.089516 0.810643 0.083942 0.576269 -0.061044
1403636645.113555431 8.139340 -2.585621 -0.118248 0.824086 0.082159 0.557078 -0.061612
